IDconsumidor,Genero,Idoso,Casado,Dependentes,Tempo_como_Cliente,Servico_Telefonia,Servico_Internet,Servico_Seguranca,Suporte_Tecnico,TV_assinatura,Tipo_Contrato,Metodo_Pagamento,Pagamento_Mensal,Total_Pago,Churn
3249-ZPQRG,Male,0,No,No,4,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,78.45,330.05,1.0
2568-BRGYX,Male,0,No,No,4,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,70.2,237.95,1.0
3084-DOWLE,Female,0,Yes,No,72,Yes,DSL,Yes,Yes,Yes,Two year,Bank transfer (automatic),92.0,6474.4,0.0
1084-MNSMJ,Female,0,Yes,Yes,51,Yes,DSL,Yes,Yes,Yes,Two year,Credit card (automatic),85.5,4421.95,0.0
7721-JXEAW,Male,0,Yes,No,59,Yes,DSL,No,No,No,Month-to-month,Bank transfer (automatic),41.05,2452.7,1.0
7249-WBIYX,Male,0,Yes,No,10,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,85.6,813.85,1.0
4238-HFHSN,Male,1,Yes,No,61,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,82.15,4904.85,0.0
6250-CGGUN,Male,0,No,No,54,Yes,Fiber optic,Yes,Yes,No,One year,Electronic check,84.4,4484.05,0.0
5478-JJVZK,Female,0,No,No,33,Yes,DSL,Yes,No,No,Month-to-month,Mailed check,60.9,2033.85,0.0
7596-IIWYC,Female,0,No,No,27,Yes,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),20.25,538.2,0.0
6567-HOOPW,Female,1,No,No,1,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,79.2,79.2,1.0
9793-WECQC,Male,0,No,No,23,Yes,Fiber optic,No,No,Yes,Month-to-month,Mailed check,95.3,2192.9,0.0
4291-HPAXL,Male,0,No,Yes,1,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.85,19.85,0.0
8999-YPYBV,Male,0,Yes,Yes,45,Yes,DSL,Yes,Yes,Yes,Two year,Mailed check,84.35,3858.05,0.0
1839-FBNFR,Female,0,Yes,Yes,39,Yes,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),19.85,854.8,0.0
3164-AALRN,Male,0,No,No,5,Yes,DSL,No,No,Yes,One year,Mailed check,70.0,347.4,1.0
3071-MVJCD,Male,0,Yes,Yes,72,Yes,DSL,Yes,Yes,Yes,Two year,Bank transfer (automatic),82.3,5815.15,0.0
1697-BCSHV,Female,0,Yes,Yes,58,Yes,DSL,No,No,Yes,Month-to-month,Bank transfer (automatic),66.8,3970.4,0.0
0562-KBDVM,Female,0,No,No,70,Yes,DSL,Yes,Yes,No,Two year,Bank transfer (automatic),44.6,3058.15,0.0
1131-SUEKT,Male,0,Yes,Yes,61,Yes,Fiber optic,No,Yes,Yes,One year,Bank transfer (automatic),98.45,6145.2,0.0
3717-OEAUQ,Male,0,No,No,2,Yes,Fiber optic,No,No,No,Month-to-month,Mailed check,70.7,129.2,0.0
4538-WNTMJ,Female,0,Yes,Yes,46,Yes,No,No internet service,No internet service,No internet service,One year,Mailed check,24.95,1165.9,0.0
3334-CTHOL,Female,0,No,No,1,Yes,DSL,No,No,No,Month-to-month,Bank transfer (automatic),49.95,49.95,1.0
4704-ERYFC,Female,0,Yes,No,22,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,69.25,1554.0,1.0
9432-RUVSL,Female,0,No,No,48,Yes,Fiber optic,Yes,Yes,Yes,Two year,Credit card (automatic),102.5,4904.25,0.0
8060-HIWJJ,Male,0,No,No,64,Yes,DSL,No,Yes,Yes,Two year,Credit card (automatic),86.55,5632.55,0.0
7684-XSZIY,Male,0,Yes,Yes,72,Yes,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),24.3,1643.25,0.0
9089-UOWJG,Female,0,Yes,Yes,12,Yes,DSL,No,No,Yes,Month-to-month,Credit card (automatic),58.35,740.55,0.0
8621-MNIHH,Female,1,Yes,No,34,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,94.25,3217.55,1.0
8039-ACLPL,Female,0,Yes,Yes,72,Yes,DSL,Yes,No,No,Two year,Credit card (automatic),68.75,4888.2,0.0
9885-AIBVB,Male,0,Yes,No,29,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,85.8,2440.25,0.0
1934-MKPXS,Male,0,Yes,Yes,33,No,No,No internet service,No internet service,No internet service,One year,Credit card (automatic),20.1,620.55,0.0
2592-YKDIF,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.35,20.35,0.0
2272-JKMSI,Female,0,Yes,Yes,62,Yes,Fiber optic,No,Yes,Yes,One year,Electronic check,110.8,6840.95,0.0
0471-LVHGK,Male,0,Yes,No,41,Yes,DSL,No,No,Yes,One year,Electronic check,73.0,3001.2,1.0
9518-RWHZL,Female,0,No,No,64,Yes,Fiber optic,No,No,Yes,One year,Credit card (automatic),100.05,6254.2,1.0
8714-CTZJW,Female,0,No,No,4,Yes,Fiber optic,No,No,No,Month-to-month,Credit card (automatic),82.85,319.6,0.0
3569-EDBPQ,Female,0,No,No,24,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Electronic check,84.35,1938.05,0.0
3131-NWVFJ,Female,0,Yes,Yes,14,Yes,No,No internet service,No internet service,No internet service,One year,Mailed check,19.55,294.5,0.0
7521-YXVZY,Male,0,No,Yes,3,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.95,58.3,0.0
5419-CONWX,Female,1,No,No,4,No,Fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),99.8,442.85,1.0
6240-EURKS,Female,0,No,Yes,18,Yes,DSL,No,No,No,Month-to-month,Electronic check,35.0,553.0,1.0
2373-NTKOD,Male,0,No,No,8,Yes,DSL,No,No,Yes,Month-to-month,Electronic check,66.25,546.45,0.0
1970-KKFWL,Female,0,No,No,35,Yes,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),23.3,797.1,0.0
6960-HVYXR,Female,0,No,No,1,No,Fiber optic,No,No,No,Month-to-month,Electronic check,76.0,76.0,1.0
9337-SRRNI,Male,0,No,Yes,66,No,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),25.3,1673.8,0.0
0895-UADGO,Male,0,No,Yes,8,Yes,DSL,Yes,Yes,No,Two year,Mailed check,44.55,343.45,0.0
5678-VFNEQ,Female,0,Yes,No,71,Yes,Fiber optic,Yes,No,Yes,One year,Credit card (automatic),104.1,7412.25,0.0
5977-CKHON,Female,0,Yes,Yes,43,Yes,Fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),92.55,4039.0,0.0
7024-OHCCK,Female,1,No,No,2,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,93.85,170.85,1.0
2692-BUCFV,Male,1,No,No,29,Yes,Fiber optic,No,No,Yes,Month-to-month,Bank transfer (automatic),101.45,2948.6,0.0
7861-UVUFT,Female,0,Yes,No,15,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,84.3,1308.4,1.0
1830-GGFNM,Male,0,Yes,Yes,65,Yes,Fiber optic,Yes,Yes,No,Two year,Credit card (automatic),94.55,6078.75,0.0
5302-BDJNT,Male,0,No,No,35,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Electronic check,95.5,3418.2,0.0
5223-UZAVK,Male,0,No,No,64,Yes,Fiber optic,Yes,No,Yes,One year,Credit card (automatic),100.3,6603.8,0.0
4859-ZSRDZ,Female,0,Yes,Yes,58,Yes,DSL,No,Yes,Yes,Two year,Credit card (automatic),55.5,3166.9,0.0
5651-WYIPH,Female,1,No,No,18,Yes,DSL,No,No,No,Month-to-month,Credit card (automatic),49.85,865.75,0.0
9350-VLHMB,Male,0,Yes,Yes,67,Yes,Fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),89.55,6373.1,0.0
3498-LZGQZ,Male,0,Yes,Yes,63,Yes,No,No internet service,No internet service,No internet service,Two year,Mailed check,19.15,1177.05,0.0
8785-CJSHH,Female,0,Yes,No,60,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,99.8,5985.75,0.0
5357-TZHPP,Male,1,No,No,9,Yes,Fiber optic,No,No,No,Month-to-month,Credit card (automatic),84.4,732.5,1.0
3870-SPZSI,Female,0,Yes,Yes,70,Yes,Fiber optic,Yes,Yes,Yes,Two year,Credit card (automatic),113.05,7869.05,0.0
0680-DFNNY,Male,0,Yes,No,15,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,101.1,1504.05,1.0
7560-QRBXH,Female,0,No,Yes,48,Yes,No,No internet service,No internet service,No internet service,One year,Mailed check,19.95,936.7,0.0
7077-XJMET,Male,0,Yes,No,12,Yes,DSL,No,Yes,Yes,Month-to-month,Electronic check,74.15,741.4,0.0
8752-GHJFU,Male,1,Yes,No,71,Yes,Fiber optic,Yes,Yes,No,One year,Electronic check,92.0,6585.2,0.0
6896-SRVYQ,Male,1,No,No,44,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,73.85,3122.4,0.0
7767-UXAGJ,Male,0,No,No,1,Yes,DSL,No,No,No,Month-to-month,Electronic check,50.45,50.45,1.0
4652-ODEVH,Male,0,Yes,Yes,45,Yes,No,No internet service,No internet service,No internet service,Two year,Mailed check,24.45,1088.25,0.0
6510-UPNKS,Female,0,No,No,23,Yes,No,No internet service,No internet service,No internet service,One year,Credit card (automatic),24.8,615.35,0.0
6718-BDGHG,Female,0,Yes,No,43,Yes,DSL,No,Yes,Yes,One year,Bank transfer (automatic),64.85,2908.2,0.0
9046-DQMTP,Male,0,No,No,35,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Bank transfer (automatic),20.75,739.9,0.0
6439-LAJXL,Male,0,Yes,No,9,Yes,DSL,Yes,Yes,Yes,Month-to-month,Mailed check,68.95,593.85,0.0
1571-SAVHK,Male,0,No,No,12,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Mailed check,99.95,1132.75,1.0
9052-VKDUW,Female,1,Yes,No,65,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Credit card (automatic),109.4,7227.45,0.0
9546-CQJSU,Female,0,No,No,2,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,91.4,193.6,1.0
1666-JZPZT,Male,0,No,No,27,Yes,DSL,No,No,No,Month-to-month,Mailed check,49.0,1291.35,0.0
5777-KJIRB,Female,0,No,No,40,Yes,DSL,No,No,No,One year,Mailed check,50.25,2023.55,0.0
0506-LVNGN,Female,1,No,No,5,No,Fiber optic,No,No,No,Month-to-month,Credit card (automatic),75.55,349.65,1.0
7677-SJJJK,Male,0,Yes,Yes,8,Yes,No,No internet service,No internet service,No internet service,One year,Credit card (automatic),19.9,153.95,0.0
2480-EJWYP,Female,1,Yes,No,58,Yes,Fiber optic,No,No,Yes,One year,Bank transfer (automatic),97.8,5458.8,0.0
3253-HKOKL,Female,0,Yes,Yes,52,Yes,Fiber optic,Yes,No,Yes,One year,Electronic check,100.3,5244.45,0.0
7055-HNEOJ,Male,0,Yes,No,3,Yes,DSL,No,Yes,No,Month-to-month,Mailed check,55.8,154.55,0.0
5514-YQENT,Male,0,No,Yes,41,Yes,Fiber optic,Yes,Yes,Yes,Two year,Electronic check,111.15,4507.15,0.0
3211-AAPKX,Male,0,No,No,20,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Mailed check,98.55,2031.95,0.0
8445-DNBAE,Male,0,No,Yes,1,Yes,DSL,No,No,No,Month-to-month,Electronic check,50.05,50.05,0.0
2951-QOQTK,Male,0,No,Yes,4,Yes,Fiber optic,No,Yes,No,Month-to-month,Credit card (automatic),80.8,332.45,1.0
2958-NHPPS,Male,0,No,No,23,No,No,No internet service,No internet service,No internet service,Month-to-month,Electronic check,20.85,473.9,0.0
6806-YDEUL,Female,1,No,No,6,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Bank transfer (automatic),19.5,106.8,0.0
1735-XMJVH,Male,0,Yes,Yes,8,No,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.35,152.6,0.0
6890-PFRQX,Male,0,No,No,18,Yes,DSL,Yes,No,Yes,Month-to-month,Mailed check,69.5,1199.4,0.0
0222-CNVPT,Male,1,No,No,52,Yes,DSL,Yes,No,Yes,Month-to-month,Credit card (automatic),48.8,2555.05,0.0
5899-OUVKV,Male,0,No,No,31,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,94.5,2979.2,0.0
8681-ICONS,Male,0,Yes,Yes,29,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.65,654.85,0.0
1621-YNCJH,Female,0,Yes,No,36,Yes,Fiber optic,Yes,Yes,No,Two year,Credit card (automatic),106.05,3834.4,0.0
3473-XIIIT,Female,0,Yes,No,16,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,100.0,1534.75,1.0
6362-QHAFM,Male,0,Yes,No,42,Yes,Fiber optic,No,Yes,Yes,One year,Electronic check,108.3,4586.15,0.0
7893-IXHRQ,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Electronic check,20.55,20.55,1.0
3070-BDOQC,Female,0,No,No,60,Yes,Fiber optic,No,No,Yes,Two year,Electronic check,99.65,5941.05,0.0
2952-QAYZF,Male,0,No,No,5,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,85.3,424.15,1.0
6234-PFPXL,Male,0,Yes,No,22,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Credit card (automatic),95.9,2234.95,0.0
9824-QCJPK,Male,0,Yes,No,36,Yes,No,No internet service,No internet service,No internet service,One year,Mailed check,20.0,666.75,0.0
4763-PGDPO,Female,0,No,No,4,No,Fiber optic,No,No,No,Month-to-month,Electronic check,70.4,281.0,1.0
4283-IVYCI,Male,0,No,No,9,Yes,DSL,Yes,Yes,No,Month-to-month,Mailed check,64.95,547.8,0.0
1866-OBPNR,Male,0,Yes,Yes,1,Yes,Fiber optic,No,No,No,Month-to-month,Credit card (automatic),74.6,74.6,0.0
8205-MQUGY,Male,0,Yes,Yes,12,Yes,DSL,Yes,No,No,Month-to-month,Electronic check,49.2,571.15,0.0
8970-ANWXO,Female,0,No,No,23,Yes,DSL,No,Yes,Yes,One year,Mailed check,73.75,1756.6,0.0
9480-BQJEI,Male,0,No,No,62,Yes,Fiber optic,Yes,No,No,One year,Bank transfer (automatic),92.3,5731.45,0.0
5394-SVGJV,Male,0,No,No,37,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Bank transfer (automatic),98.8,3475.55,1.0
6979-TNDEU,Female,0,No,No,8,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.2,156.85,0.0
9777-WJJPR,Male,0,Yes,No,31,Yes,Fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),88.65,2683.2,0.0
9283-LZQOH,Male,0,Yes,Yes,13,Yes,Fiber optic,No,No,No,Month-to-month,Credit card (automatic),74.4,896.75,1.0
7079-QRCBC,Female,0,No,No,24,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,98.75,2407.3,1.0
9495-SKLKD,Male,0,Yes,Yes,45,Yes,Fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),95.95,4456.65,0.0
6048-UWKAL,Female,1,Yes,No,69,Yes,Fiber optic,No,Yes,Yes,Two year,Credit card (automatic),105.4,6998.95,0.0
5067-DGXLL,Male,0,No,No,2,No,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.25,36.8,0.0
5469-CTCWN,Male,0,Yes,Yes,61,Yes,Fiber optic,Yes,No,Yes,One year,Electronic check,106.0,6547.7,1.0
9851-QXEEQ,Male,0,No,No,41,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,104.7,4346.4,1.0
6281-FKEWS,Female,0,No,No,44,Yes,DSL,No,No,Yes,One year,Electronic check,49.05,2265.0,0.0
8898-KASCD,Male,0,No,No,39,Yes,DSL,No,Yes,No,One year,Mailed check,35.55,1309.15,0.0
9242-TKFSV,Male,0,Yes,Yes,72,Yes,DSL,Yes,Yes,Yes,Two year,Credit card (automatic),65.1,4754.3,0.0
9290-SHCMB,Female,1,No,No,13,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,96.85,1235.55,0.0
0743-HNPFG,Female,0,Yes,Yes,51,Yes,DSL,Yes,Yes,No,One year,Credit card (automatic),69.75,3562.5,0.0
2277-BKJKN,Female,1,Yes,No,71,Yes,Fiber optic,No,No,Yes,Two year,Electronic check,99.2,7213.75,0.0
9809-IMGCQ,Male,1,No,No,22,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,96.7,2082.95,1.0
5208-HFSBT,Female,0,No,No,2,Yes,DSL,No,Yes,No,Month-to-month,Credit card (automatic),55.05,102.75,1.0
5035-PGZXH,Female,0,No,No,56,Yes,Fiber optic,No,No,Yes,One year,Electronic check,106.8,5914.4,0.0
8695-WDYEA,Male,0,No,No,1,Yes,DSL,Yes,No,No,Month-to-month,Mailed check,51.25,51.25,0.0
6543-JXSOO,Female,0,Yes,Yes,23,Yes,DSL,Yes,Yes,No,One year,Mailed check,57.75,1282.85,0.0
8016-ZMGMO,Female,1,Yes,No,66,No,DSL,No,No,Yes,One year,Bank transfer (automatic),70.85,4738.85,0.0
8605-ITULD,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.55,19.55,0.0
3254-YRILK,Male,1,No,No,19,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,88.2,1775.8,1.0
6416-YJTTB,Male,0,No,No,11,Yes,Fiber optic,Yes,No,No,Month-to-month,Bank transfer (automatic),79.5,795.65,0.0
2667-WYLWJ,Female,0,Yes,Yes,8,Yes,No,No internet service,No internet service,No internet service,One year,Mailed check,19.75,145.0,1.0
4472-VESGY,Female,0,Yes,Yes,52,Yes,Fiber optic,Yes,No,No,Month-to-month,Bank transfer (automatic),98.15,4993.4,0.0
3195-TQDZX,Male,0,No,No,3,No,No,No internet service,No internet service,No internet service,Month-to-month,Electronic check,20.25,61.45,0.0
3128-YOVTD,Female,0,Yes,Yes,51,Yes,Fiber optic,Yes,No,No,Month-to-month,Bank transfer (automatic),79.15,4018.55,0.0
0529-ONKER,Male,1,No,No,15,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,75.65,1146.65,1.0
1728-CXQBE,Male,1,Yes,No,64,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,94.25,6081.4,0.0
7041-TXQJH,Female,0,No,No,37,Yes,DSL,No,No,No,Month-to-month,Credit card (automatic),40.2,1478.85,0.0
5014-GSOUQ,Male,0,No,No,13,Yes,No,No internet service,No internet service,No internet service,Two year,Mailed check,19.95,243.65,0.0
5724-BIDBU,Male,0,Yes,No,49,Yes,DSL,Yes,No,No,One year,Electronic check,55.35,2633.95,0.0
0481-SUMCB,Female,1,No,No,45,Yes,Fiber optic,No,No,Yes,One year,Bank transfer (automatic),102.15,4735.35,0.0
1769-GRUIK,Female,0,No,No,18,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,71.1,1247.75,0.0
5240-IJOQT,Male,1,No,No,1,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,74.7,74.7,1.0
8819-WFGGJ,Male,0,Yes,No,68,Yes,DSL,Yes,No,Yes,Two year,Bank transfer (automatic),54.1,3794.5,0.0
7427-AUFPY,Male,0,No,No,54,Yes,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),19.65,1008.7,0.0
2811-POVEX,Female,1,Yes,Yes,23,Yes,Fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),88.45,2130.55,0.0
1092-GANHU,Male,0,No,No,17,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,76.65,1313.55,1.0
7898-PDWQE,Male,0,Yes,No,71,Yes,DSL,Yes,Yes,No,Two year,Credit card (automatic),80.4,5727.15,0.0
9972-EWRJS,Female,0,Yes,Yes,67,Yes,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),19.25,1372.9,0.0
9314-IJWSQ,Female,0,Yes,Yes,14,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,84.8,1203.9,0.0
0661-XEYAN,Female,1,No,No,1,Yes,DSL,No,No,No,Month-to-month,Mailed check,25.8,25.8,1.0
5799-JRCZO,Female,0,No,Yes,63,Yes,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),19.5,1215.1,0.0
1921-KYSAY,Female,0,No,No,41,Yes,DSL,No,Yes,No,One year,Electronic check,68.6,2877.05,0.0
6198-RTPMF,Female,0,Yes,No,17,No,Fiber optic,No,No,Yes,Month-to-month,Electronic check,92.6,1579.7,0.0
2924-KHUVI,Male,0,Yes,No,56,Yes,Fiber optic,Yes,No,Yes,One year,Electronic check,100.55,5514.95,0.0
1925-GMVBW,Female,0,No,No,5,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),20.55,96.1,0.0
7881-EVUAD,Female,0,No,No,2,Yes,DSL,Yes,No,No,Month-to-month,Electronic check,42.6,72.4,1.0
6184-DYUOB,Female,0,Yes,No,3,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.6,55.25,0.0
9207-ZPANB,Male,0,No,No,37,Yes,DSL,Yes,Yes,No,One year,Electronic check,67.45,2443.3,0.0
5766-XQXMQ,Female,0,No,No,29,Yes,DSL,Yes,No,No,Month-to-month,Bank transfer (automatic),68.85,1970.5,1.0
9327-QSDED,Male,0,No,No,8,Yes,DSL,No,No,No,Month-to-month,Mailed check,43.55,335.4,0.0
1656-DRSMG,Female,0,No,No,63,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Credit card (automatic),109.85,7002.95,0.0
3012-VFFMN,Female,0,Yes,Yes,7,No,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.65,158.95,0.0
2984-AFWNC,Female,0,No,No,3,Yes,Fiber optic,No,No,Yes,Month-to-month,Electronic check,95.4,293.15,0.0
0640-YJTPY,Male,0,Yes,Yes,72,Yes,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),21.0,1493.75,0.0
8096-LOIST,Female,0,No,No,19,Yes,DSL,No,No,No,Month-to-month,Electronic check,56.2,1093.4,0.0
9764-REAFF,Female,0,Yes,No,59,Yes,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),18.4,1057.85,0.0
3703-VAVCL,Male,0,Yes,Yes,2,Yes,Fiber optic,No,Yes,No,Month-to-month,Credit card (automatic),90.0,190.05,1.0
7107-UBYKY,Female,0,Yes,Yes,35,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Electronic check,25.75,882.55,0.0
4881-GQJTW,Male,0,No,No,14,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),19.6,300.4,0.0
8519-QJGJD,Female,0,No,No,14,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,75.35,1025.95,1.0
7876-DNYAP,Female,0,Yes,Yes,69,Yes,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),19.8,1436.95,0.0
7905-NJMXS,Male,1,Yes,No,7,Yes,DSL,Yes,Yes,No,Month-to-month,Electronic check,64.2,475.0,0.0
2882-WDTBA,Male,0,Yes,Yes,69,Yes,DSL,Yes,Yes,Yes,Two year,Bank transfer (automatic),75.75,5388.15,0.0
2091-GPPIQ,Female,0,Yes,Yes,72,Yes,DSL,No,Yes,Yes,Two year,Electronic check,78.95,5730.15,0.0
6326-MTTXK,Male,0,No,No,8,No,Fiber optic,No,No,Yes,Month-to-month,Electronic check,100.85,819.55,1.0
5071-FBJFS,Female,0,Yes,Yes,4,Yes,DSL,Yes,No,No,Month-to-month,Electronic check,50.3,217.1,0.0
2796-UUZZO,Male,0,Yes,Yes,63,Yes,Fiber optic,No,No,No,Month-to-month,Credit card (automatic),80.3,4896.35,0.0
2429-AYKKO,Male,0,No,No,72,Yes,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),19.85,1434.1,0.0
9798-OPFEM,Female,0,No,No,46,Yes,No,No internet service,No internet service,No internet service,Two year,Electronic check,21.1,937.1,0.0
0330-IVZHA,Female,0,Yes,No,5,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,69.95,330.15,1.0
3794-NFNCH,Male,0,Yes,No,30,Yes,DSL,No,No,No,Month-to-month,Mailed check,50.0,1474.9,0.0
5193-QLVZB,Male,0,No,No,63,Yes,Fiber optic,No,No,Yes,Two year,Bank transfer (automatic),104.75,6536.5,0.0
7114-AEOZE,Female,0,No,No,60,Yes,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),19.85,1128.1,0.0
2886-KEFUM,Female,0,Yes,No,63,Yes,Fiber optic,No,No,Yes,One year,Electronic check,107.5,6873.75,1.0
5522-NYKPB,Male,0,Yes,Yes,25,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Electronic check,85.9,2199.05,0.0
4237-RLAQD,Male,0,No,No,1,Yes,DSL,No,No,No,Month-to-month,Mailed check,45.85,45.85,1.0
9957-YODKZ,Male,1,Yes,No,6,Yes,Fiber optic,No,No,No,Month-to-month,Electronic check,80.8,457.1,0.0
6518-KZXCB,Male,0,No,No,22,Yes,No,No internet service,No internet service,No internet service,Two year,Mailed check,25.25,566.5,0.0
2245-ADZFJ,Female,0,Yes,Yes,31,Yes,DSL,No,Yes,Yes,Two year,Bank transfer (automatic),80.55,2471.6,0.0
7776-QGYJC,Female,0,Yes,Yes,39,Yes,Fiber optic,No,Yes,No,Month-to-month,Bank transfer (automatic),81.5,3107.3,0.0
9313-QOLTZ,Male,0,No,No,26,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.9,518.3,0.0
9651-GTSAQ,Female,0,Yes,No,53,Yes,Fiber optic,Yes,No,Yes,One year,Bank transfer (automatic),106.1,5769.75,1.0
3186-BAXNB,Female,0,No,No,1,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Electronic check,91.7,91.7,1.0
4672-FOTSD,Male,0,No,No,12,Yes,DSL,Yes,Yes,No,Month-to-month,Electronic check,67.25,832.3,0.0
0637-YLETY,Female,0,No,No,16,Yes,Fiber optic,No,No,No,Month-to-month,Credit card (automatic),95.6,1555.65,1.0
